"Original URL";"Destination URL"
"https://www.jove.com/v/5539/what-is-portuguese";"https://www.jove.com/t/5539/what-is-jove-portuguese"
"https://www.jove.com/v/5807/august-2016-this-month-sampling-suspension-feeders-staining";"https://www.jove.com/v/5807/august-2016-this-month-jove-sampling-suspension-feeders-staining"
"https://www.jove.com/v/5702/march-2015-this-month-solving-crime-with-science-applying";"https://www.jove.com/v/5702/march-2015-this-month-jove-solving-crime-with-science-applying"
"https://www.jove.com/v/6300/what-is-journal";"https://www.jove.com/t/6300/what-is-jove-journal"
"https://www.jove.com/v/51765/a-protocol-retroviral-infection-primary-intestinal-organoid";"https://www.jove.com/v/51765/a-video-protocol-retroviral-infection-primary-intestinal-organoid"
"https://www.jove.com/v/6312/10000th";"https://www.jove.com/t/6312/10000th-video"
"https://www.jove.com/v/5769/february-2016-this-month-photoconvertible-proteins-gold";"https://www.jove.com/v/5769/february-2016-this-month-jove-photoconvertible-proteins-gold"
"https://www.jove.com/v/56133/evaluation-vascular-control-mechanisms-utilizing-microscopy";"https://www.jove.com/v/56133/evaluation-vascular-control-mechanisms-utilizing-video-microscopy"
"https://www.jove.com/v/5745/august-2015-this-month-isolating-stem-cells-bioengineering";"https://www.jove.com/v/5745/august-2015-this-month-jove-isolating-stem-cells-bioengineering"
"https://www.jove.com/v/5509/september-2014-this-month-visualizing-coral-injecting-hydra";"https://www.jove.com/v/5509/september-2014-this-month-jove-visualizing-coral-injecting-hydra"
"https://www.jove.com/v/5707/april-2015-this-month-studying-locomotion-drunken-worms";"https://www.jove.com/v/5707/april-2015-this-month-jove-studying-locomotion-drunken-worms"
"https://www.jove.com/v/58025/protocol-for-producing-three-dimensional-infrared-freezing";"https://www.jove.com/v/58025/protocol-for-producing-three-dimensional-infrared-video-freezing"
"https://www.jove.com/v/50871/contextual-cued-fear-conditioning-test-using-analyzing-system";"https://www.jove.com/v/50871/contextual-cued-fear-conditioning-test-using-video-analyzing-system"
"https://www.jove.com/v/52033/radio-frequency-identification-motion-sensitive-efficiently";"https://www.jove.com/v/52033/radio-frequency-identification-motion-sensitive-video-efficiently"
"https://www.jove.com/v/58800/real-time-projection-an-mri-for-characterization-neural";"https://www.jove.com/v/58800/real-time-video-projection-an-mri-for-characterization-neural"
"https://www.jove.com/v/200068/video-acquisition-preparings-for-mousewalker-mw-tracking";"https://www.jove.com/v/200068/video-acquisition-preparing-videos-for-mousewalker-mw-tracking"
"https://www.jove.com/v/56733/frame-frame-analysis-idiosyncratic-reach-to-grasp-movements";"https://www.jove.com/v/56733/frame-frame-video-analysis-idiosyncratic-reach-to-grasp-movements"
"https://www.jove.com/v/58396/elevated-plus-maze-test-combined-with-tracking-software-to";"https://www.jove.com/v/58396/elevated-plus-maze-test-combined-with-video-tracking-software-to"
"https://www.jove.com/v/200832/experimental-tank-configuration-recording-setup-for-behavioral";"https://www.jove.com/v/200832/experimental-tank-configuration-video-recording-setup-for-behavioral"
"https://www.jove.com/v/50887/lesion-explorer-guided-standardized-protocol-for-accurate";"https://www.jove.com/v/50887/lesion-explorer-video-guided-standardized-protocol-for-accurate"
"https://www.jove.com/v/58515/long-term-tracking-cohoused-aquatic-animals-case-study-daily";"https://www.jove.com/v/58515/long-term-video-tracking-cohoused-aquatic-animals-case-study-daily"
"https://www.jove.com/v/2374/automated-interactive-playback-for-studies-animal";"https://www.jove.com/v/2374/automated-interactive-video-playback-for-studies-animal"
"https://www.jove.com/v/6283/season-s-greetings-from";"https://www.jove.com/t/6283/season-s-greetings-from-jove"
"https://www.jove.com/v/53298/holistic-facial-composite-creation-subsequent-line-up";"https://www.jove.com/v/53298/holistic-facial-composite-creation-subsequent-video-line-up"
"https://www.jove.com/v/5758/november-2015-this-month-drosophila-social-space-structured";"https://www.jove.com/v/5758/november-2015-this-month-jove-drosophila-social-space-structured"
"https://www.jove.com/v/200830/characterization-and-analysis-of-nioh2-nanosheets";"https://www.jove.com/v/200830/characterization-and-analysis-of-ni-oh-2-nanosheets-video-jove"
"https://www.jove.com/v/5727/this-month-assessing-freezing-tolerance-plants-patterning-2d";"https://www.jove.com/v/5727/this-month-jove-assessing-freezing-tolerance-plants-patterning-2d"
"https://www.jove.com/v/5818/november-2016-this-month-turtle-tracking-acids-coffee-squid";"https://www.jove.com/v/5818/november-2016-this-month-jove-turtle-tracking-acids-coffee-squid"
"https://www.jove.com/v/59637/use-wireless-eeg-system-to-monitor-epileptiform-discharges";"https://www.jove.com/v/59637/use-wireless-video-eeg-system-to-monitor-epileptiform-discharges"
"https://www.jove.com/v/65235/a-non-intubated-assisted-thoracoscopic-surgery-with-multimodal";"https://www.jove.com/v/65235/a-non-intubated-video-assisted-thoracoscopic-surgery-with-multimodal"
"https://www.jove.com/v/5811/september-2016-this-month-introducing-genetics";"https://www.jove.com/v/5811/september-2016-this-month-jove-introducing-jove-genetics-jove"
"https://www.jove.com/v/5750/october-2015-this-month-tuberculosis-infection-modeling";"https://www.jove.com/v/5750/october-2015-this-month-jove-tuberculosis-infection-modeling"
"https://www.jove.com/v/6221/scientific-content-editor";"https://www.jove.com/t/6221/scientific-content-video-editor"
"https://www.jove.com/v/200829/microwave-assisted-synthesis-of-nioh2-nanosheets";"https://www.jove.com/v/200829/microwave-assisted-synthesis-of-ni-oh-2-nanosheets-video-jove"
"https://www.jove.com/v/56580/lens-free-microscopy-for-dynamic-quantitative-analysis-adherent";"https://www.jove.com/v/56580/lens-free-video-microscopy-for-dynamic-quantitative-analysis-adherent"
"https://www.jove.com/v/201038/analysis-curcuma-longa-chitosandyed-fabrics-for-textile";"https://www.jove.com/v/201038/analysis-curcuma-longa-chitosan-dyed-fabrics-for-textile"
"https://www.jove.com/v/65634/exploring-salidroside-s-molecular-mechanisms-breast-cancer-treatment";"https://www.jove.com/v/65634/exploring-salidroside-s-molecular-mechanisms-breast-cancer"
"https://www.jove.com/v/50196/live-cell-microscopy-of-fungal-pathogen-phagocytosis";"https://www.jove.com/v/50196/live-cell-video-microscopy-of-fungal-pathogen-phagocytosis"
"https://www.jove.com/v/200533/impregnation-of-silica-with-polyethyleneimine-pei-800";"https://www.jove.com/v/200533/impregnation-of-silica-with-polyethyleneimine-pei-800-video-jove"
"https://www.jove.com/v/1405/fluorescence-situ-hybridization-fish-protocol-human-sperm";"https://www.jove.com/v/1405/fluorescence-in-situ-hybridization-fish-protocol-in-human-sperm"
"https://www.jove.com/v/2307/retroviral-transduction-t-cell-receptors-mouse-t-cells";"https://www.jove.com/v/2307/retroviral-transduction-of-t-cell-receptors-in-mouse-t-cells"
"https://www.jove.com/v/200119/multiplex-immunofluorescence-staining-and-image-analysis";"https://www.jove.com/v/200119/multiplex-immunofluorescence-staining-and-image-analysis-video-jove"
"https://www.jove.com/science-education/12450/structure-of-benzene-kekule-model";"https://www.jove.com/science-education/12450/structure-of-benzene-kekul-model"
"https://www.jove.com/v/2182/induction-experimental-autoimmune-hypophysitis-sjl-mice";"https://www.jove.com/v/2182/induction-of-experimental-autoimmune-hypophysitis-in-sjl-mice"
"https://www.jove.com/science-education/11367/colligative-properties-raoults-law-vapor-pressure-lowering";"https://www.jove.com/science-education/11367/colligative-properties-raoult-s-law-vapor-pressure-lowering"
"https://www.jove.com/v/200284/murine-alveolar-bone-specimen-collection";"https://www.jove.com/v/200284/murine-alveolar-bone-specimen-collection-video-jove"
"https://www.jove.com/v/903/method-for-culture-early-chick-embryos-ex-vivo-new-culture";"https://www.jove.com/v/903/method-for-culture-of-early-chick-embryos-ex-vivo-new-culture"
"https://www.jove.com/v/1869/hi-c-method-to-study-three-dimensional-architecture-genomes";"https://www.jove.com/v/1869/hi-c-a-method-to-study-the-three-dimensional-architecture-of-genomes"
"https://www.jove.com/v/200738/nano-pad-fabrication-using-micro-embossing";"https://www.jove.com/v/200738/nano-pad-fabrication-using-micro-embossing-video-jove"
"https://www.jove.com/v/65345/innovative-techniques-future-directions-stroke-research";"https://www.jove.com/v/65345/innovative-techniques-and-future-directions-in-stroke-research"
"https://www.jove.com/v/21518/isolation-of-lymphocytes-from-a-mouse-peyers-patch";"https://www.jove.com/v/21518/isolation-of-lymphocytes-from-a-mouse-peyer-s-patch"
"https://www.jove.com/v/65292/optimizing-the-rearing-procedure-of-germ-free-wasps";"https://www.jove.com/v/65292/optimizing-the-rearing-procedure-of-germ-free-wasps-video-jove"
"https://www.jove.com/v/65299/fu-s-subcutaneous-needling-for-knee-osteoarthritis-pain";"https://www.jove.com/v/65299/fu-s-subcutaneous-needling-for-knee-osteoarthritis-pain-video-jove"
"https://www.jove.com/v/65803/integrating-mechanical-biological-analysis-tendinopathy-research";"https://www.jove.com/v/65803/integrating-mechanical-biological-analysis-tendinopathy"
"https://www.jove.com/science-education/11423/entropy-and-boltzmanns-theory-of-microstates";"https://www.jove.com/science-education/11423/entropy-and-boltzmann-s-theory-of-microstates"
"https://www.jove.com/v/1940/isolation-human-umbilical-arterial-smooth-muscle-cells-huasmc";"https://www.jove.com/v/1940/isolation-of-human-umbilical-arterial-smooth-muscle-cells-huasmc"
"https://www.jove.com/v/2428/bronchial-thermoplasty-novel-therapeutic-approach-to-severe-asthma";"https://www.jove.com/v/2428/bronchial-thermoplasty-a-novel-therapeutic-approach-to-severe-asthma"
"https://www.jove.com/v/201037/fourier-transform-infrared-ftir-uvvisible-characterization-curcuma";"https://www.jove.com/v/201037/fourier-transform-infrared-ftir-uv-visible-characterization-curcuma"
"https://www.jove.com/v/200130/protocol-for-measuring-mitophagy-in-caenorhabditis-elegans";"https://www.jove.com/v/200130/protocol-for-measuring-mitophagy-in-caenorhabditis-elegans-video-jove"
"https://www.jove.com/v/11220/esterification-synthesis-of-ester-by-fischer-esterification-procedure";"https://www.jove.com/science-education/11220/esterification-synthesis-of-ester-by-fischer-esterification-procedure"
"https://www.jove.com/science-education/15677/eulers-formula-to-columns-with-other-end-conditions";"https://www.jove.com/science-education/15677/euler-s-formula-to-columns-with-other-end-conditions"
"https://www.jove.com/v/200261/electron-spin-resonance-esr-spectra-of-cu-thq-mof";"https://www.jove.com/v/200261/electron-spin-resonance-esr-spectra-of-cu-thq-mof-video-jove"
"https://www.jove.com/v/200006/processing-murine-small-intestine-for-crypt-isolation";"https://www.jove.com/v/200006/processing-murine-small-intestine-for-crypt-isolation-video-jove"
"https://www.jove.com/science-education/15678/eulers-formula-to-columns-problem-solving";"https://www.jove.com/science-education/15678/euler-s-formula-to-columns-problem-solving"
"https://www.jove.com/v/786/interview-protein-folding-studies-neurodegenerative-diseases";"https://www.jove.com/v/786/interview-protein-folding-and-studies-of-neurodegenerative-diseases"
"https://www.jove.com/science-education/15659/mohrs-circle-for-plane-strain";"https://www.jove.com/science-education/15659/mohr-s-circle-for-plane-strain"
"https://www.jove.com/v/5696/forster-resonance-energy-transfer-fret";"https://www.jove.com/v/5696/frster-resonance-energy-transfer-fret"
"https://www.jove.com/v/2102/double-fluorescence-situ-hybridization-fresh-brain-sections";"https://www.jove.com/v/2102/double-fluorescence-in-situ-hybridization-in-fresh-brain-sections"
"https://www.jove.com/v/904/double-whole-mount-situ-hybridization-early-chick-embryos";"https://www.jove.com/v/904/double-whole-mount-in-situ-hybridization-of-early-chick-embryos"
"https://www.jove.com/v/323/development-new-therapeutic-applications-using-microfluidics";"https://www.jove.com/v/323/development-of-new-therapeutic-applications-using-microfluidics"
"https://www.jove.com/v/20142/drosophila-y-maze-assay-method-to-assess-olfactory-responses";"https://www.jove.com/v/20142/drosophila-y-maze-assay-method-to-assess-olfactory-responses"
"https://www.jove.com/science-education/13522/nursing-process-for-patient-caregiver-teaching-i-assessment";"https://www.jove.com/science-education/13522/nursing-process-for-patient-caregiver-teaching-i-assessment"
"https://www.jove.com/v/53389/isolation-of-sertoli-cells-and-peritubular-cells-from-rat-testes";"https://www.jove.com/v/53389/isolation-of-sertoli-cells-and-peritubular-cells-from-rat-testes"
"https://www.jove.com/v/62175/visualizing-quantifying-endonuclease-based-site-specific-dna";"https://www.jove.com/v/62175/visualizing-quantifying-endonuclease-based-site-specific-dna"
"https://www.jove.com/v/10444/impingement-forces-on-a-flat-plate-with-control-volume-method";"https://www.jove.com/v/10444/impingement-forces-on-a-flat-plate-with-control-volume-method"
"https://www.jove.com/v/59731/experimental-analysis-of-apoptotic-thymocyte-engulfment-by-macrophages";"https://www.jove.com/v/59731/experimental-analysis-of-apoptotic-thymocyte-engulfment-by-macrophages"
"https://www.jove.com/v/4071/preparation-of-acute-subventricular-zone-slices-for-calcium-imaging";"https://www.jove.com/v/4071/preparation-of-acute-subventricular-zone-slices-for-calcium-imaging"
"https://www.jove.com/v/10622/diffusion-and-osmosis";"https://www.jove.com/science-education/10622/diffusion-and-osmosis"
"https://www.jove.com/v/60565/detection-of-lung-tumor-progression-in-mice-by-ultrasound-imaging";"https://www.jove.com/v/60565/detection-of-lung-tumor-progression-in-mice-by-ultrasound-imaging"
"https://www.jove.com/v/57379/rna-pull-down-procedure-to-identify-rna-targets-long-non-coding";"https://www.jove.com/v/57379/rna-pull-down-procedure-to-identify-rna-targets-long-non-coding"
"https://www.jove.com/v/6132/circulatory-system-lung-capacity";"https://www.jove.com/t/6132/circulatory-system-lung-capacity"
"https://www.jove.com/v/58362/a-precise-autonomous-system-for-detection-insect-emergence";"https://www.jove.com/v/58362/a-precise-autonomous-system-for-detection-insect-emergence"
"https://www.jove.com/v/60327/fabrication-and-design-of-wood-based-high-performance-composites";"https://www.jove.com/v/60327/fabrication-and-design-of-wood-based-high-performance-composites"
"https://www.jove.com/v/51811/topographical-estimation-of-visual-population-receptive-fields-by-fmri";"https://www.jove.com/v/51811/topographical-estimation-of-visual-population-receptive-fields-by-fmri"
"https://www.jove.com/v/62133/an-vitro-system-to-gauge-thrombolytic-efficacy-histotripsy-lytic";"https://www.jove.com/v/62133/an-vitro-system-to-gauge-thrombolytic-efficacy-histotripsy-lytic"
"https://www.jove.com/v/63438/culturing-screening-plant-parasitic-nematode-ditylenchus";"https://www.jove.com/v/63438/culturing-screening-plant-parasitic-nematode-ditylenchus"
"https://www.jove.com/v/51194/barnes-maze-testing-strategies-with-small-and-large-rodent-models";"https://www.jove.com/v/51194/barnes-maze-testing-strategies-with-small-and-large-rodent-models"
"https://www.jove.com/science-education/12088/mouse-models-of-cancer-and-pre-clinical-testing-of-cancer-drugs";"https://www.jove.com/science-education/12088/mouse-models-of-cancer-and-pre-clinical-testing-of-cancer-drugs"
"https://www.jove.com/v/10481/bending-strength-and-3-point-bending-test-of-ceramic-materials";"https://www.jove.com/v/10481/bending-strength-and-3-point-bending-test-of-ceramic-materials"
"https://www.jove.com/v/51214/utero-tubal-embryo-transfer-and-vasectomy-in-the-mouse-model";"https://www.jove.com/v/51214/utero-tubal-embryo-transfer-and-vasectomy-in-the-mouse-model"
"https://www.jove.com/v/5790/fabrication-of-biomem-microfluidic-devices-by-soft-lithography";"https://www.jove.com/v/5790/fabrication-of-biomem-microfluidic-devices-by-soft-lithography"
"https://www.jove.com/v/63082/in-vivo-wireless-optogenetic-control-of-skilled-motor-behavior";"https://www.jove.com/v/63082/in-vivo-wireless-optogenetic-control-of-skilled-motor-behavior"
"https://www.jove.com/v/4420/peptidemhc-tetramer-based-enrichment-of-epitope-specific-t-cells";"https://www.jove.com/v/4420/peptidemhc-tetramer-based-enrichment-of-epitope-specific-t-cells"
"https://www.jove.com/v/54167/generation-of-a-humanized-mouse-liver-using-human-hepatic-stem-cells";"https://www.jove.com/v/54167/generation-of-a-humanized-mouse-liver-using-human-hepatic-stem-cells"
"https://www.jove.com/v/63566/mouse-model-of-oleic-acid-induced-acute-respiratory-distress-syndrome";"https://www.jove.com/v/63566/mouse-model-of-oleic-acid-induced-acute-respiratory-distress-syndrome"
"https://www.jove.com/science-education/12224/bacterial-transcription-initiation-elongation-and-termination";"https://www.jove.com/science-education/12224/bacterial-transcription-initiation-elongation-and-termination"
"https://www.jove.com/v/63243/conducting-respiratory-oscillometry-in-an-outpatient-setting";"https://www.jove.com/v/63243/conducting-respiratory-oscillometry-in-an-outpatient-setting"
"https://www.jove.com/v/59646/implantation-an-isoproterenol-mini-pump-to-induce-heart-failure";"https://www.jove.com/v/59646/implantation-an-isoproterenol-mini-pump-to-induce-heart-failure"
"https://www.jove.com/science-education/11424/second-law-of-thermodynamics-direction-of-spontaneous-changes";"https://www.jove.com/science-education/11424/second-law-of-thermodynamics-direction-of-spontaneous-changes"
"https://www.jove.com/science-education/12845/aldehydes-and-ketones-with-hcn-cyanohydrin-formation-mechanism";"https://www.jove.com/science-education/12845/aldehydes-and-ketones-with-hcn-cyanohydrin-formation-mechanism"
"https://www.jove.com/v/57786/biotin-based-pulldown-assay-to-validate-mrna-targets-cellular";"https://www.jove.com/v/57786/biotin-based-pulldown-assay-to-validate-mrna-targets-cellular"
"https://www.jove.com/v/61468/evaluation-curing-adhesive-systems-rheological-thermal";"https://www.jove.com/v/61468/evaluation-curing-adhesive-systems-rheological-thermal"
"https://www.jove.com/v/10596/measuring-biodiversity";"https://www.jove.com/science-education/10596/measuring-biodiversity"
"https://www.jove.com/science-education/11065/social-exchange-theory-cost-benefit-analysis-of-relationships";"https://www.jove.com/science-education/11065/social-exchange-theory-cost-benefit-analysis-of-relationships"
"https://www.jove.com/v/59078/two-vessel-occlusion-mouse-model-of-cerebral-ischemia-reperfusion";"https://www.jove.com/v/59078/two-vessel-occlusion-mouse-model-of-cerebral-ischemia-reperfusion"
"https://www.jove.com/v/64676/modeling-oral-esophageal-squamous-cell-carcinoma-in-3d-organoids";"https://www.jove.com/v/64676/modeling-oral-esophageal-squamous-cell-carcinoma-in-3d-organoids"
"https://www.jove.com/v/63439/repetitive-blood-sampling-from-the-subclavian-vein-of-conscious-rat";"https://www.jove.com/v/63439/repetitive-blood-sampling-from-the-subclavian-vein-of-conscious-rat"
"https://www.jove.com/v/54929/isolation-culture-adult-neural-stem-cells-from-mouse-subcallosal";"https://www.jove.com/v/54929/isolation-culture-adult-neural-stem-cells-from-mouse-subcallosal"
"https://www.jove.com/science-education/11401/weak-base-solutions-ph-and-dissociation-constant-calculations";"https://www.jove.com/science-education/11401/weak-base-solutions-ph-and-dissociation-constant-calculations"
"https://www.jove.com/v/11187/basic-organic-chemistry-techniques";"https://www.jove.com/science-education/11187/basic-organic-chemistry-techniques"
"https://www.jove.com/v/10056/two-group-design-cause-effect-relationship-in-psychology-experiments";"https://www.jove.com/v/10056/two-group-design-cause-effect-relationship-in-psychology-experiments"
"https://www.jove.com/v/57845/in-vivo-nanovector-delivery-of-a-heart-specific-microrna-sponge";"https://www.jove.com/v/57845/in-vivo-nanovector-delivery-of-a-heart-specific-microrna-sponge"
"https://www.jove.com/science-education/12226/non-canonical-wnt-signaling-and-planar-cell-polarity-pathways";"https://www.jove.com/science-education/12226/non-canonical-wnt-signaling-and-planar-cell-polarity-pathways"
"https://www.jove.com/v/54117/unbiased-deep-sequencing-of-rna-viruses-from-clinical-samples";"https://www.jove.com/v/54117/unbiased-deep-sequencing-of-rna-viruses-from-clinical-samples"
"https://www.jove.com/v/6152/reproduction-development-neurulation";"https://www.jove.com/t/6152/reproduction-development-neurulation"
"https://www.jove.com/v/3157/a-simple-guide-screw-method-for-intracranial-xenograft-studies-in-mice";"https://www.jove.com/v/3157/a-simple-guide-screw-method-for-intracranial-xenograft-studies-in-mice"
"https://www.jove.com/v/3074/cannulation-mouse-submandibular-salivary-gland-via-wharton-s";"https://www.jove.com/v/3074/cannulation-mouse-submandibular-salivary-gland-via-wharton-s"
"https://www.jove.com/v/6136/behavior-altruism";"https://www.jove.com/t/6136/behavior-altruism"
"https://www.jove.com/science-education/12454/huckel-s-rule-diagram-of-mos-frost-circle";"https://www.jove.com/science-education/12454/hckel-s-rule-diagram-of-mos-frost-circle"
"https://www.jove.com/v/6140/ecosystems-def-ecosystem";"https://www.jove.com/t/6140/ecosystems-def-ecosystem"
